ID,ExpiryDate,Strike,DateAndTime,Timestamp,Volume,VWAP
342,2021-08-13,2450.0,2021-08-04T10:23:00,1628086980,1,1.08
343,2021-08-13,2450.0,2021-08-04T10:58:00,1628089080,4,0.95
344,2021-08-13,2450.0,2021-08-04T15:25:00,1628105100,1,1.0
345,2021-08-13,2450.0,2021-08-06T10:26:00,1628259960,110,0.6009091
346,2021-08-13,2450.0,2021-08-06T10:28:00,1628260080,10,0.54
347,2021-08-13,2450.0,2021-08-06T10:34:00,1628260440,20,0.65
348,2021-08-13,2450.0,2021-08-06T10:42:00,1628260920,82,0.752439
349,2021-08-13,2450.0,2021-08-06T10:43:00,1628260980,208,0.8008654
350,2021-08-13,2450.0,2021-08-06T11:24:00,1628263440,38,0.7589474
351,2021-08-13,2450.0,2021-08-06T13:30:00,1628271000,4,0.85
352,2021-08-13,2450.0,2021-08-06T14:05:00,1628273100,20,0.65
353,2021-08-13,2450.0,2021-08-06T14:06:00,1628273160,1,0.6
354,2021-08-13,2450.0,2021-08-06T15:25:00,1628277900,1,0.69
355,2021-08-13,2450.0,2021-08-06T15:38:00,1628278680,20,0.58
356,2021-08-13,2450.0,2021-08-06T15:43:00,1628278980,4,0.78
357,2021-08-13,2450.0,2021-08-06T15:49:00,1628279340,8,0.77
358,2021-08-13,2450.0,2021-08-06T15:55:00,1628279700,12,0.755
359,2021-08-13,2455.0,2021-08-05T14:17:00,1628187420,1,0.65
360,2021-08-13,2455.0,2021-08-06T09:57:00,1628258220,1,0.58
361,2021-08-13,2460.0,2021-07-23T11:48:00,1627055280,1,8.75
